duration,genre_top,interest,listens,spectral_bandwidth_kurtosis_01,spectral_bandwidth_max_01,spectral_bandwidth_mean_01,spectral_bandwidth_median_01,spectral_bandwidth_min_01,spectral_bandwidth_skew_01,spectral_bandwidth_std_01,spectral_centroid_kurtosis_01,spectral_centroid_max_01,spectral_centroid_mean_01,spectral_centroid_median_01,spectral_centroid_min_01,spectral_centroid_skew_01,spectral_centroid_std_01,spectral_rolloff_kurtosis_01,spectral_rolloff_max_01,spectral_rolloff_mean_01,spectral_rolloff_median_01,spectral_rolloff_min_01,spectral_rolloff_skew_01,spectral_rolloff_std_01,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,duration_minutes,is_short_track,is_long_track,popularity_ratio,has_engagement,energy_valence_product,tempo_category_encoded,artist_name_encoded
105,11,924,135,7.8991928101,3570.3063965,1453.6915283,1457.8033447,770.88513184,0.60882973671,189.26306152,27.7239151,5739.956543,1264.8156738,1246.0336914,377.25692749,2.2651057243,278.08514404,12.574975014,9711.4746094,2694.9174805,2702.4169922,484.49707031,1.0538979769,567.49249268,0.0237931445,0.3622330997,0.637746558,0.8613336516,0.289836189,0.0368047777,103.665,0.4896625175,1.75,1,0,0.14594594594594595,1,0.3122805851172398,1,986
121,2,2812,2239,1.5495684147,3248.6491699,2276.935791,2213.8793945,1716.4677734,1.2971875668,228.53665161,11.630025864,5171.6333008,1838.6345215,1674.809082,799.27062988,2.9424936771,620.11865234,3.70733428,8753.2470703,4150.4248047,3865.2099609,1604.2236328,1.6815985441,1106.5897217,0.3990881325,0.6054369223,0.9569413493,0.4473747197,0.2067126305,0.0554380108,112.503,0.6384612853,2.0166666666666666,0,0,0.7959473871311766,1,0.6109700038307943,1,9
308,11,504,372,-1.0164933205,3199.8459473,1759.0367432,1712.6518555,675.66668701,-0.035324517637,436.4284668,-0.81347423792,5708.8530273,1785.4893799,1755.6209717,421.70214844,0.16142845154,687.29425049,-1.0080598593,9140.8447266,3715.4655762,3714.4775391,441.43066406,-0.12724381685,1345.480957,0.7483606842,0.6887357829,0.6028125201,0.7943037569,0.0794122551,0.0299055408,130.494,0.7680757121,5.133333333333334,0,1,0.7366336633663366,1,0.4630056556386031,0,409
245,11,1135,961,16.959360123,3291.2277832,838.73724365,813.39038086,0.0,2.1261954308,243.32171631,46.141487122,5508.8701172,748.54437256,733.74053955,0.0,2.3827793598,219.31039429,22.791795731,9506.9091797,1351.1669922,1281.2255859,0.0,2.5136451721,496.63589478,0.9855645347,0.2422606026,0.7235681533,0.9608511186,0.0808035318,0.046382533,147.785,0.6417905599,4.083333333333333,0,0,0.8459507042253521,1,0.46437921023221607,0,1698
49,2,2602,2133,0.29289284348,3474.25,1598.9434814,1427.6549072,542.99993896,1.0065217018,702.10040283,2.549043417,5740.234375,1310.7700195,964.21337891,275.48416138,1.6622213125,944.11749268,0.79043996334,9679.1748047,2712.453125,1830.3222656,333.76464844,1.2950991392,2166.8085938,0.0118910695,0.4993767099,0.2966872533,0.8466193099,0.2208583766,0.0301449133,120.014,0.1056144424,0.8166666666666667,1,0,0.8194391087207069,1,0.03133445882446706,0,935
112,7,629,491,15.843090057,3439.0585938,1195.09729,1135.932251,870.98406982,3.1666243076,231.21156311,20.338338852,5678.3588867,1195.1516113,1147.1420898,581.17175293,3.2922897339,371.51501465,21.231391907,9388.4765625,2189.4750977,2045.6542969,893.62792969,3.8920538425,689.49121094,0.9940618128,0.1383119896,0.1310065237,0.000132213,0.9469955386,0.0921009718,65.683,0.3775177541,1.8666666666666667,1,0,0.7793650793650794,1,0.04945728859967242,2,1703
131,5,293,234,0.71384227276,4645.4790039,2200.8435059,2191.8984375,1010.6852417,0.44885569811,521.02001953,1.4574079514,9657.5898438,1770.8887939,1554.3632812,275.63238525,1.1806726456,986.53497314,0.041612550616,10971.166992,3595.3798828,3563.7451172,183.03222656,0.50427693129,1955.7950439,0.0254065385,0.4193964196,0.5452868717,0.0234433947,0.1079512649,0.2275886154,168.377,0.2465493641,2.183333333333333,0,0,0.7959183673469388,1,0.1344401314697133,3,1457
265,5,3190,1641,1.7558153868,3604.3215332,2060.7514648,2080.380127,0.0,-0.59353888035,461.78274536,4.1684923172,8116.4584961,1985.269165,1895.6169434,0.0,1.0683449507,755.15966797,-0.023417554796,9722.2412109,4194.6401367,4231.2744141,0.0,-0.027236040682,1478.6412354,0.0563046284,0.4562321967,0.7135767169,0.0,0.1744378453,0.2553287599,101.761,0.2280026638,4.416666666666667,0,0,0.5142588530241303,1,0.1626973922788585,1,822
206,2,1433,608,-0.12597382069,3635.298584,1341.145752,1306.6665039,214.80444336,0.50836473703,627.34265137,3.0120761395,5373.6894531,942.03625488,754.99829102,59.392017365,1.5444233418,607.70532227,1.347577095,9442.3095703,1979.1949463,1431.9580078,32.299804688,1.3036251068,1484.9204102,0.0064378933,0.447065648,0.6212450751,0.8449947731,0.0867264276,0.0401984774,147.975,0.1881638971,3.433333333333333,0,0,0.42398884239888424,1,0.11689589438499819,0,1365
66,8,1435,1370,-0.4402641952,3314.6149902,1333.4621582,1220.0301514,393.23831177,0.56128913164,623.48773193,2.9336197376,5358.9238281,1113.5913086,905.95709229,205.26992798,1.7674672604,870.51495361,1.6867154837,9366.9433594,2064.572998,1561.1572266,150.73242188,1.5026688576,1783.6156006,0.9862079511,0.6554190748,0.357348347,0.8806956193,0.1233932717,0.1774155932,240.122,0.5397621993,1.1,1,0,0.9540389972144847,1,0.19288312969293958,3,1313
366,10,2392,2087,1.8499424458,3478.0441895,1189.6386719,1149.2420654,0.0,0.83527803421,309.82281494,17.074129105,5521.0009766,971.40411377,917.36352539,0.0,2.3839249611,298.11477661,8.6101322174,9614.5751953,1877.1054688,1722.65625,0.0,2.133617878,684.56585693,0.09295876,0.3828003863,0.8151013001,0.0013874549,0.1601234486,0.0363384309,139.473,0.2309614615,6.1,0,1,0.8721270371918094,1,0.1882569875416461,0,1130
176,9,1810,1208,249.48132324,3384.3728027,510.96121216,492.71270752,351.94656372,12.880768776,128.74333191,347.28533936,5558.2143555,776.50823975,764.09735107,512.21490479,14.556613922,181.51394653,504.98016357,9280.8105469,1154.1781006,1130.4931641,710.59570312,20.138587952,300.36322021,0.9957964501,0.5747378401,0.214859434,0.9700169967,0.2884090605,0.0598289852,89.286,0.5177468267,2.933333333333333,0,0,0.6670347874102706,1,0.1112427901400581,2,115
193,4,277,207,1.5945103168,3570.7980957,1724.3249512,1649.9052734,0.0,0.92028361559,493.31921387,15.480847359,5512.5,1093.3804932,945.9776001,0.0,3.4003400803,511.65914917,7.9632573128,9377.7099609,2089.8308105,1679.5898438,0.0,2.6069760323,1322.736084,0.9744334471,0.4386859265,0.0307428823,0.8017228638,0.1459585201,0.0328073294,142.521,0.2618091998,3.216666666666667,0,0,0.7446043165467626,1,0.008048769414508583,0,1490
148,11,1458,1142,-0.5801204443,3670.1870117,1537.5549316,1481.494751,0.0,0.33976557851,493.86984253,6.7822804451,5879.9370117,1145.1791992,1052.4892578,0.0,1.4198725224,484.64212036,0.22024716437,9496.1425781,2544.6660156,2034.8876953,0.0,0.92808830738,1422.0036621,0.2529328155,0.415008197,0.8355927823,0.0279249357,0.1856162056,0.0531750606,135.387,0.6857462617,2.466666666666667,0,0,0.7827278958190541,1,0.5730046267657269,0,666
186,9,818,560,60.973194122,3187.3730469,547.81341553,523.04742432,362.4281311,5.9873914719,121.02650452,145.48179626,5502.5546875,765.4597168,741.66369629,482.84103394,5.1600456238,143.72956848,397.37695312,9334.6435547,1252.6573486,1248.9257812,764.42871094,10.584067345,192.49160767,0.9957490272,0.2550486458,0.1234115456,0.9692513072,0.4794843336,0.049114322,116.645,0.1084357969,3.1,0,0,0.6837606837606838,1,0.01338222929379669,1,100
173,11,837,719,0.33231687546,3669.190918,1475.6295166,1322.2724609,0.0,0.9217338562,504.14071655,6.0907001495,5682.7036133,1168.9678955,980.76208496,0.0,1.8138672113,575.16027832,1.7026693821,9485.3759766,2485.7062988,1959.5214844,0.0,1.2775518894,1380.7506104,0.3641739761,0.452268171,0.3680374371,0.7568441485,0.1424865338,0.0321162417,102.124,0.8180942383,2.8833333333333333,0,0,0.8579952267303103,1,0.3010893067702087,1,884
227,11,405,293,3.0640082359,3503.1091309,1169.6308594,1140.0953369,540.85266113,0.99330592155,310.69259644,41.600841522,5613.2460938,883.31964111,848.57659912,275.90518188,3.4026236534,302.01431274,11.371646881,9485.3759766,1787.6224365,1658.0566406,247.63183594,1.7364492416,744.9352417,0.0002189979,0.1273673589,0.6998166223,0.7301028131,0.0614808581,0.0379148669,166.189,0.2589867673,3.783333333333333,0,0,0.7216748768472906,1,0.18124324471228206,3,648
148,5,676,240,1.8199169636,3507.0305176,1718.5540771,1794.5444336,285.03109741,-1.2149044275,469.68988037,1.153998971,5583.0039062,1728.3081055,1629.244751,336.94815063,0.93969398737,603.86877441,-0.58370286226,9506.9091797,3480.3825684,3606.8115234,247.63183594,-0.19000574946,1314.1540527,0.8128415914,0.1383703893,0.7280022854,0.6653884461,0.2914851878,0.0573857339,74.336,0.4042319263,2.466666666666667,0,0,0.35450516986706054,1,0.29428176617804436,2,1676
280,10,1576,635,1.0675007105,4082.5368652,1982.0350342,2048.6645508,458.42276001,-0.81936347485,442.26895142,20.47492218,8305.4873047,1930.6166992,1844.7373047,99.544311523,3.0854971409,818.94519043,0.58540582657,9786.8408203,3975.3261719,4026.7089844,32.299804688,0.20861460268,1466.892334,0.0154405631,0.6557676944,0.801838862,0.0060173856,0.1051697198,0.0391046754,123.959,0.5680549266,4.666666666666667,0,0,0.40266328471781865,1,0.45548851589843753,0,635
283,2,3660,1376,0.073439672589,3544.40625,1667.2871094,1760.8371582,0.0,-0.77113562822,537.17456055,0.37108010054,5508.0244141,1464.857666,1354.9324951,0.0,0.76577025652,831.63928223,-0.83989846706,9442.3095703,3202.2587891,3251.5136719,0.0,-0.066550202668,1659.1434326,0.1499920907,0.7901479948,0.6617149242,0.9152781705,0.1203194535,0.2617236448,198.007,0.8830427091,4.716666666666667,0,0,0.3758535919147774,1,0.5843225393174691,3,634
250,11,287,110,0.85475385189,3339.6496582,1253.5935059,1211.1619873,0.0,0.7336512804,369.54138184,12.337301254,5512.8701172,1035.2496338,1015.0340576,0.0,1.615524292,309.38598633,11.962503433,9399.2431641,1948.4024658,1819.5556641,0.0,2.6826040745,725.61804199,0.0073669071,0.1353750115,0.8437383719,0.1905873733,0.3237471287,0.0610143079,164.588,0.4032011393,4.166666666666667,0,0,0.3819444444444444,1,0.3401962728212071,3,890
408,11,1000,725,2.5813193321,3674.4458008,1203.8302002,1088.1091309,0.0,1.1296920776,475.1105957,8.3691606522,5654.6787109,681.90466309,548.59277344,0.0,2.2404315472,419.14776611,6.1919565201,9474.609375,1299.6456299,882.86132812,0.0,2.2434794903,1147.8099365,0.8864108233,0.5304774528,0.2306257483,0.9549663135,0.1077679776,0.0344782675,106.969,0.0497683181,6.8,0,1,0.7242757242757243,1,0.011477855603444933,1,903
226,4,3893,3148,20.290025711,3856.3334961,934.87176514,816.73748779,491.3130188,4.1576333046,469.89941406,47.291248322,7307.9677734,592.21600342,474.06884766,259.57965088,6.6053800583,591.98608398,36.845005035,10271.337891,1007.4500732,796.72851562,236.86523438,5.8998594284,1235.6652832,0.9437831405,0.3703684636,0.2328644692,0.3501622315,0.1258267729,0.0326031151,96.585,0.2148049003,3.7666666666666666,0,0,0.8084232152028762,1,0.05002042908991842,1,1044
331,2,1128,826,0.45213523507,4449.8525391,1303.2412109,1030.0690918,264.49197388,1.1545474529,789.421875,9.6748924255,7639.5405273,1018.9672241,546.60974121,128.27433777,2.9341738224,1273.6765137,2.7453181744,10346.704102,1754.6228027,678.29589844,75.366210938,1.9193087816,2333.0952148,0.7758091701,0.3977536639,0.0739477806,0.6596931232,0.0795372263,0.0565470502,48.429,0.0567360177,5.516666666666667,0,1,0.7316209034543845,1,0.0041955025889973165,2,1735
109,2,3073,2480,18.805143356,3294.309082,2318.8288574,2306.6525879,1977.6303711,3.5419313908,137.73666382,37.089836121,4982.9194336,1886.1779785,1840.0893555,1239.0041504,5.5430803299,407.48187256,21.27142334,8677.8808594,4363.5927734,4306.640625,2982.3486328,3.9234054089,660.02215576,0.4449398815,0.5470638287,0.9582324974,0.9812113735,0.3003922883,0.050325891,113.314,0.9070761918,1.8166666666666667,1,0,0.8067664281067014,1,0.8691898846005954,1,6
32,5,1059,889,-0.10291453451,3558.3278809,1703.2739258,1469.3120117,0.0,0.822306633,616.2668457,3.7320401669,5669.0874023,997.33563232,693.67364502,0.0,1.5215332508,604.06628418,1.0781092644,9517.6757812,2205.1833496,1259.6923828,0.0,1.4324983358,1853.6453857,0.0013960602,0.7011809737,0.3603021661,0.7857231033,0.1137942667,0.0603706345,95.12,0.6248378678,0.5333333333333333,1,0,0.8386792452830188,1,0.2251304372296454,1,391
201,5,5248,3030,-0.34849262238,3387.751709,1897.7047119,2006.8710938,622.03100586,-0.69084924459,541.47296143,-0.014071936719,5157.0556641,1612.3521729,1524.4844971,259.56289673,0.59082126617,761.26928711,-0.90848994255,8860.9130859,3650.9880371,3757.5439453,215.33203125,-0.068158403039,1592.9813232,0.1356387864,0.7209619324,0.5826638015,0.8416863947,0.1061241673,0.0360763307,105.977,0.7433384661,3.35,0,0,0.5772528100590588,1,0.43311641645900484,1,1642
322,11,811,664,12.746389389,3785.472168,941.05151367,905.86035156,268.25860596,2.041077137,292.47052002,80.564872742,6504.3574219,743.17572021,722.66876221,126.37462616,5.2683372498,322.11599731,27.495975494,9829.9072266,1714.0633545,1690.3564453,129.19921875,2.7559790611,680.11566162,0.0748718514,0.4081514868,0.4825986985,0.9709718589,0.1118144884,0.0326275368,100.185,0.4997034982,5.366666666666666,0,1,0.8177339901477833,1,0.24115625786721706,1,693
180,11,2856,1043,11.227689743,3545.9042969,1016.5917969,1057.4730225,0.0,-0.94451230764,195.93171692,38.657211304,5390.8486328,821.54016113,848.31756592,0.0,1.1253153086,216.30899048,52.738147736,9560.7421875,1687.9903564,1787.2558594,0.0,0.69994717836,361.77246094,0.6919381014,0.3952585596,0.2676548614,0.9728700043,0.1101562601,0.0354963702,107.496,0.6225379746,3.0,0,0,0.36506825341267063,1,0.16662531530779973,1,844
192,11,3586,2079,-0.56557655334,2715.0378418,1423.1177979,1394.8266602,453.64529419,0.23517340422,393.29901123,1.9325681925,3413.947998,903.86212158,848.85925293,175.76507568,1.0030912161,365.49417114,0.014307790436,5921.6308594,1853.8460693,1453.4912109,193.79882812,1.0011885166,1049.6086426,0.5677485185,0.4536139075,0.4790043744,0.6915827031,0.7907108002,0.0497039564,156.544,0.6338924571,3.2,0,0,0.5795929746306105,1,0.30363725985006434,3,906
188,10,210,132,-0.90602511168,3643.6601562,1785.6560059,1784.2434082,955.45916748,0.12549933791,377.4989624,0.15245224535,4654.2138672,1692.2504883,1562.9031982,475.08563232,0.76361358166,650.57403564,-0.96586561203,8785.546875,3639.0407715,3585.2783203,581.39648438,0.11212772876,1278.7370605,0.8235715959,0.7134138646,0.5076441611,0.0005879712,0.1170759687,0.0395845538,120.0,0.4699661128,3.1333333333333333,0,0,0.6255924170616114,1,0.23857555307778397,1,1406
62,5,898,776,18.612047195,3188.8522949,1054.251709,1065.0633545,407.8717041,0.53546017408,162.50947571,17.993457794,5510.3232422,884.23937988,918.8359375,27.049013138,1.319234252,333.20477295,17.645053864,9377.7099609,1599.0695801,1604.2236328,10.766601562,1.0372697115,580.2388916,0.0318780409,0.5592298937,0.1510920005,0.7574945861,0.1090586119,0.0684013305,188.761,0.5395074102,1.0333333333333334,1,0,0.8631813125695217,1,0.0815152538916921,3,391
218,11,1495,952,-0.18645863235,3508.470459,1361.1324463,1336.5268555,477.5526123,0.39491844177,381.62081909,6.4722399712,5490.2768555,1121.8065186,1083.4093018,214.24443054,1.3881106377,420.72695923,1.7791367769,9388.4765625,2276.1633301,2034.8876953,290.69824219,0.98789179325,949.43231201,0.0030470486,0.2692885214,0.8169339762,0.0005337192,0.0705419179,0.0485697829,146.824,0.5665201276,3.6333333333333333,0,0,0.6363636363636364,1,0.46280954043759936,0,721
397,11,536,220,2.5534815788,3428.4916992,1404.2855225,1402.0953369,570.67993164,-0.36138519645,201.52812195,16.757802963,5173.6450195,1139.2872314,1144.1931152,346.01168823,-0.025118524209,156.99757385,5.1463165283,9248.5107422,2221.3537598,2260.9863281,398.36425781,-0.1019840762,396.64529419,0.6267665424,0.0516677127,0.2257994746,0.7501799652,0.1297653279,0.059997512,234.501,0.1286668905,6.616666666666666,0,1,0.409683426443203,1,0.02905291627331573,3,1690
299,2,4099,3280,-1.0179084539,3322.222168,1934.1745605,1981.536499,239.47084045,-0.12756213546,713.24157715,0.91013878584,4810.3725586,1332.0385742,1096.9423828,65.753601074,1.1238516569,939.83111572,-1.0172468424,8107.2509766,2940.1643066,2885.4492188,43.06640625,0.43408626318,2294.1149902,0.0953897188,0.6913307257,0.5055170481,0.8882621177,0.0972555661,0.0533083384,126.081,0.4469667378,4.983333333333333,0,0,0.8,1,0.2259493058915427,0,1375
65,11,1351,386,0.9130218029,3158.2441406,1909.0292969,1936.0927734,652.56860352,0.059256765991,458.54772949,4.6820731163,5392.5913086,1897.1409912,1756.9870605,303.82540894,2.0075910091,991.27416992,1.8684219122,9097.7783203,4073.7932129,4123.6083984,570.62988281,0.8530690074,1654.5218506,9.55714e-05,0.4507911764,0.863138498,2.9329e-05,0.3332110324,0.050804078,114.925,0.4242432889,1.0833333333333333,1,0,0.28550295857988167,1,0.3661807151677261,1,1298
334,4,772,522,0.92386215925,3718.480957,1240.291626,1183.6113281,0.0,0.40040695667,451.78756714,5.2272939682,5693.862793,948.64379883,846.80718994,0.0,1.6037080288,507.22113037,1.3758913279,9582.2753906,2075.232666,1819.5556641,0.0,0.90581858158,1134.8515625,0.878239858,0.6603352788,0.2686928453,0.3245840651,0.0932572646,0.0390201143,98.855,0.6638062115,5.566666666666666,0,1,0.6752910737386805,1,0.17835997969574857,1,621
259,8,737,613,0.41906517744,3722.5656738,1702.7860107,1609.9914551,592.07012939,0.8055627346,522.9642334,4.2502093315,5803.3554688,1305.9221191,1191.1693115,243.49609375,1.6266913414,592.92144775,1.5079454184,9593.0419922,2809.0935059,2433.2519531,204.56542969,1.2649182081,1443.7115479,0.6274323714,0.5217672164,0.3183740469,0.859178392,0.1005640177,0.0474312266,90.348,0.6121723021,4.316666666666666,0,0,0.8306233062330624,1,0.19489977321966634,1,137
219,0,6138,4957,11.275673866,3707.2260742,1022.1410522,1028.8535156,0.0,1.7701678276,344.41397095,72.35244751,5708.8139648,671.39294434,638.29241943,0.0,6.2172307968,317.57659912,31.911298752,9689.9414062,1218.1717529,1033.59375,0.0,4.1970419884,777.25793457,0.9892536026,0.4217672038,0.2155525516,0.0168895933,0.0986232515,0.0311748778,83.037,0.4206106973,3.65,0,0,0.8074604984525167,1,0.09066370903327023,2,1280
71,11,345,270,1.7923277617,3692.0910645,1609.8062744,1561.6170654,0.0,0.9863896966,389.63381958,2.5473155975,5510.2988281,1482.5800781,1247.9581299,0.0,1.5025180578,768.53320312,1.0987414122,9549.9755859,2921.1237793,2627.0507812,0.0,1.0420116186,1366.7139893,0.4953731878,0.5610374345,0.3886665449,0.0681587527,0.128947497,0.2558114643,105.824,0.2020945041,1.1833333333333333,1,0,0.7803468208092486,1,0.07854737265182589,1,1198
480,2,2303,1619,8.3291196823,3410.8994141,2120.2685547,2135.9111328,1133.8963623,1.3373272419,168.59039307,17.903102875,5143.6601562,1570.5616455,1533.911499,200.34333801,2.8265669346,466.19967651,7.4766097069,8839.3798828,3510.2587891,3520.6787109,10.766601562,1.2532453537,868.00280762,0.051115447,0.7417732652,0.8606174283,0.1898128805,0.1308191936,0.0531110283,125.007,0.7239374556,8.0,0,1,0.7026909722222222,1,0.6230331912885174,0,9
304,2,3622,2843,1.8464829922,3640.463623,1462.3937988,1416.0256348,0.0,0.94030797482,419.3604126,4.4585151672,6363.6567383,1264.3702393,1162.4666748,0.0,1.6466839314,512.56744385,3.2026457787,9786.8408203,2420.2983398,2185.6201172,0.0,1.492448926,1132.5993652,0.2265615035,0.8055660461,0.6372485943,0.1113799743,0.124062827,0.0389368644,120.006,0.690751742,5.066666666666666,0,1,0.7847088048578527,1,0.4401805765997763,0,998
210,4,10504,7787,0.57973206043,3989.7756348,1292.1767578,1228.0928955,317.3729248,0.72133523226,640.81402588,29.116378784,7500.4614258,944.77203369,756.13104248,70.548606873,4.405477047,782.74328613,4.9773597717,9226.9775391,1916.5848389,1378.125,64.599609375,1.9194203615,1577.8653564,0.4180888837,0.3599089375,0.4346989015,0.7601248966,0.2015126088,0.0345971716,169.333,0.1547234851,3.5,0,0,0.7412660637791528,1,0.06725812900922162,3,791
239,2,2223,705,-1.4106893539,3788.9523926,1941.2158203,1764.9307861,0.0,0.12787020206,1038.6218262,-0.8009313345,5602.996582,1605.840332,1380.7332764,0.0,0.48757538199,978.14886475,-1.3055241108,9614.5751953,3806.7617188,2853.1494141,0.0,0.44799974561,2794.6542969,0.0717230539,0.6357817929,0.7294057494,0.8533400465,0.3715303121,0.0743261803,147.45,0.9417443054,3.9833333333333334,0,0,0.31699640287769787,1,0.6869137108234695,0,90
274,10,2092,1182,-0.39239373803,3675.7941895,1329.6977539,1298.8673096,246.23381042,0.45119121671,650.31671143,3.7579078674,4930.5385742,1021.487915,881.69671631,95.656768799,1.5141825676,615.05383301,0.9004663825,8333.3496094,2092.2824707,1593.4570312,32.299804688,1.2061374187,1562.0876465,0.3223548996,0.5978273491,0.3167358133,0.9213154656,0.118968412,0.0554365084,108.058,0.5291920758,4.566666666666666,0,0,0.5647396082178691,1,0.16761408252042825,1,598
288,11,431,290,3.2513175011,3611.0695801,1391.9085693,1397.5859375,0.0,-0.41435420513,455.9487915,29.456724167,5725.6166992,1035.2095947,1028.3101807,0.0,3.165664196,461.2980957,9.6766300201,9636.1083984,1993.8101807,1851.8554688,0.0,1.831332922,1060.9366455,0.8405203176,0.2822985398,0.6776064866,0.890689284,0.0972241639,0.0420405789,127.422,0.0838444674,4.8,0,0,0.6712962962962963,1,0.05681355497576224,0,1291
250,5,1204,936,9.1271104813,3466.5056152,1068.7507324,1036.6191406,506.32077026,1.6631153822,267.07858276,7.2087078094,3322.3557129,597.59954834,543.27758789,173.53137207,1.4896634817,252.36383057,14.625148773,8010.3515625,996.15795898,839.79492188,172.265625,2.7129869461,623.88592529,0.1596462148,0.5724373154,0.8286610898,0.9229262911,0.1015781018,0.0846196997,91.803,0.7495109422,4.166666666666667,0,0,0.7767634854771784,1,0.6210905541804768,1,776
160,11,507,348,-0.53821253777,3240.4814453,1631.102417,1526.7672119,686.48260498,0.49832141399,477.91955566,1.1606168747,4341.8481445,1431.2226562,1292.4104004,489.95254517,1.1843764782,545.67926025,-0.099151208997,8171.8505859,3008.4677734,2777.7832031,753.66210938,0.79850125313,1341.5268555,0.7579028216,0.5892951995,0.6364942819,0.7026290479,0.3669162753,0.0519192951,132.489,0.3056985888,2.6666666666666665,0,0,0.6850393700787402,1,0.19457540375609939,0,1668
235,5,1417,985,3.1758165359,3191.7021484,1109.2924805,1026.9981689,0.0,1.3504886627,391.40380859,7.4822740555,5501.2807617,756.40325928,721.63873291,0.0,1.9955259562,410.29849243,7.7496371269,9345.4101562,1502.5765381,1410.4248047,0.0,2.3132119179,972.02972412,0.6580167366,0.3232922353,0.5276934148,0.9603744332,0.1113596071,0.0427387377,128.015,0.2805765805,3.9166666666666665,0,0,0.6946403385049366,1,0.1480584138769521,0,352
250,2,3684,3120,-0.41096666455,3534.5686035,1802.9798584,1820.0065918,393.27536011,-0.077528551221,611.75756836,1.4476329088,5761.9194336,1365.7733154,1252.7111816,125.45113373,0.99834525585,771.60498047,-0.40664035082,8764.0136719,2880.1914062,2627.0507812,43.06640625,0.57309985161,1856.4135742,0.6339068315,0.7396975363,0.8678094395,0.8975178351,0.5791386409,0.1681240952,104.999,0.2488634289,4.166666666666667,0,0,0.8466757123473542,1,0.2159660327457571,1,495
310,11,775,561,-0.67243987322,3536.5583496,1802.9014893,1757.2282715,517.46520996,0.32339543104,507.85122681,0.0095495749265,5291.4594727,1551.9360352,1467.8162842,282.84222412,0.65990537405,670.48126221,-0.52328586578,9366.9433594,3453.8352051,3413.0126953,269.16503906,0.34540721774,1474.7109375,0.0346567112,0.3407914814,0.6332964411,0.2893280665,0.1389011412,0.0379340397,142.187,0.6484577578,5.166666666666667,0,1,0.7229381443298969,1,0.4106659902184258,0,731
282,2,1253,535,8.3182811737,3575.9729004,2221.6181641,2186.8359375,0.0,-0.26747795939,314.78930664,2.7291653156,5756.0517578,1836.0922852,1711.2652588,0.0,1.1372363567,709.621521,2.585132122,9840.6738281,4004.2841797,3962.109375,0.0,0.56091088057,1227.9291992,0.0002116389,0.4900681635,0.6416333094,0.9460988179,0.1233160813,0.0283469792,153.024,0.3732862017,4.7,0,0,0.4266347687400319,1,0.2395128609501269,3,546
194,2,4542,2877,7.6750459671,3341.2124023,2378.2697754,2346.5219727,0.0,0.98165994883,204.79264832,5.3972039223,5890.2807617,2000.715332,1867.9034424,0.0,1.9493272305,526.62457275,2.4588577747,9625.3417969,4585.9350586,4392.7734375,0.0,1.3244688511,966.98449707,0.5060463916,0.5467587398,0.7756616219,0.9664631247,0.145511119,0.0813787539,180.022,0.9688313249,3.2333333333333334,0,0,0.6332819722650231,1,0.7514852768194599,3,6
344,11,2860,1967,3.0794012547,3667.5661621,1349.6685791,1298.1992188,0.0,0.61459690332,321.10565186,9.0297908783,5530.3466797,987.25213623,941.03289795,0.0,1.2904025316,291.94122314,5.1895279884,9377.7099609,1955.2504883,1819.5556641,0.0,1.3550953865,713.94104004,0.738371057,0.2032384495,0.3766361048,0.9292644395,0.081126323,0.0318785912,138.776,0.2075925451,5.733333333333333,0,1,0.6875218455085634,1,0.07818684757198233,0,1370
267,11,180,187,3.9156720638,3355.3686523,1150.4780273,1093.2839355,0.0,1.4529021978,390.09051514,2.839400053,5386.2626953,941.35021973,899.40844727,0.0,1.0444955826,415.18438721,3.7957992554,9356.1767578,1919.6994629,1862.6220703,0.0,1.2024341822,955.559021,0.7872722642,0.5298154806,0.4920965688,0.9177201106,0.1092422304,0.0355488887,133.451,0.6549421454,4.45,0,0,1.0331491712707181,1,0.3222947825138507,0,433
132,5,787,152,-0.66948777437,4176.4169922,2257.8261719,2205.0949707,0.0,0.11207254976,729.27331543,2.0882945061,6907.5654297,1889.8099365,1628.6307373,0.0,1.3628174067,1080.1793213,-0.93827462196,10034.472656,3988.4404297,3380.7128906,0.0,0.50983905792,2521.4345703,0.6888559033,0.8177887789,0.7009736458,0.004755085,0.1082778977,0.6046695287,159.913,0.9408088571,2.2,0,0,0.19289340101522842,1,0.6594822145623181,3,652
284,4,1544,982,11.855161667,3670.2429199,962.53894043,911.20391846,537.65740967,2.5282132626,243.52458191,47.954208374,5657.1884766,661.10412598,640.1270752,349.00082397,3.5112679005,175.46992493,28.442667007,9410.0097656,1116.2104492,990.52734375,516.796875,4.2585949898,461.47738647,0.9293512699,0.5907813593,0.5188232393,0.868610043,0.1001130267,0.0276099819,110.042,0.4250127997,4.733333333333333,0,0,0.6355987055016181,1,0.22050651748431604,1,169
144,11,570,407,6.1371431351,3453.7490234,1148.2349854,1092.1591797,0.0,1.5144993067,398.50518799,39.968280792,5495.1074219,715.85449219,648.78204346,0.0,4.9713635445,399.41320801,18.169952393,9506.9091797,1455.0939941,1324.2919922,0.0,3.3144812584,914.72418213,0.6062916869,0.06364566,0.0576188178,0.9523190353,0.1088222894,0.0483135411,183.918,0.0392269802,2.4,0,0,0.712784588441331,1,0.0022602122249880075,3,1340
